source_dataset,time,geo,iso_alpha,size_emp,nace_r2,indic_is,unit,value,status
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_TX,2.53,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BEC,PC_ENT_IUSE,2.25,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BINC,PC_ENT,4.41,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,43.51,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,5.0,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,4.45,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BLE,PC_ENT,6.34,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,62.6,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,7.2,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,6.4,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BLEG,PC_ENT,4.55,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,44.85,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,5.16,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,4.59,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BNU,PC_ENT,2.67,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,26.35,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,3.03,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,2.69,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_CC,PC_ENT,8.45,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_CC,PC_ENT_IUSE,8.52,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_DA,PC_ENT,6.05,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_DA,PC_ENT_IUSE,6.1,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_EC,PC_ENT,10.13,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,11.5,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,10.22,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE2,PC_ENT,5.1,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,47.26,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,5.14,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE3,PC_ENT,2.44,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,22.63,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,2.46,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PBAM,PC_ENT,3.2,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,29.62,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,3.22,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PFIN,PC_ENT,3.63,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,33.66,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PFIN,PC_ENT_IUSE,3.66,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PITS,PC_ENT,3.06,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PITS,PC_ENT_AI_TANY,28.38,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PITS,PC_ENT_IUSE,3.09,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PLOG,PC_ENT,0.95,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PLOG,PC_ENT_AI_TANY,8.85,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PLOG,PC_ENT_IUSE,0.96,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PMS,PC_ENT,3.1,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PMS,PC_ENT_AI_TANY,28.71,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PMS,PC_ENT_IUSE,3.13,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PPP,PC_ENT,3.77,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PPP,PC_ENT_AI_TANY,34.95,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PPP,PC_ENT_IUSE,3.8,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PRDI,PC_ENT,2.64,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PRDI,PC_ENT_AI_TANY,24.49,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,2.67,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TANY,PC_ENT,10.79,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,10.88,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TAR,PC_ENT,1.0,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TAR,PC_ENT_IUSE,1.01,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TGE2,PC_ENT,5.82,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TGE2,PC_ENT_IUSE,5.88,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,3.16,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,3.19,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,2.46,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,2.48,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,4.6,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,4.65,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,2.51,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,2.53,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TPA,PC_ENT,3.49,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TPA,PC_ENT_IUSE,3.52,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TSR,PC_ENT,3.06,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TSR,PC_ENT_IUSE,3.09,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TTM,PC_ENT,5.86,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TTM,PC_ENT_IUSE,5.91,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TX,PC_ENT,88.12,
isoc_eb_ai,2023,AT,AUT,GE10,C10-S951_X_K,E_AI_TX,PC_ENT_IUSE,88.91,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_ADOWN,PC_ENT,12.13,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_ADOWN,PC_ENT_AI_TANY,34.4,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_ADOWN,PC_ENT_IUSE,12.13,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AEXT,PC_ENT,19.83,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AEXT,PC_ENT_AI_TANY,56.27,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AEXT,PC_ENT_IUSE,19.83,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AMOWN,PC_ENT,23.67,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AMOWN,PC_ENT_AI_TANY,67.16,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AMOWN,PC_ENT_IUSE,23.67,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AOS,PC_ENT,12.89,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AOS,PC_ENT_AI_TANY,36.57,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_AOS,PC_ENT_IUSE,12.89,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_ARDY,PC_ENT,20.19,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_ARDY,PC_ENT_AI_TANY,57.28,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_ARDY,PC_ENT_IUSE,20.19,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BCDP,PC_ENT,6.96,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_EC,35.15,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_TX,10.75,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BCDP,PC_ENT_IUSE,6.96,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BCST,PC_ENT,5.48,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_EC,27.68,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_TX,8.46,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BCST,PC_ENT_IUSE,5.48,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BDDT,PC_ENT,10.98,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,55.43,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_TX,16.95,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BDDT,PC_ENT_IUSE,10.98,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BEC,PC_ENT,2.96,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_EC,14.97,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_TX,4.58,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BEC,PC_ENT_IUSE,2.96,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BINC,PC_ENT,8.83,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,44.6,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,13.64,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,8.83,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT,12.19,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,61.58,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,18.83,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,12.19,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,6.83,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,34.51,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,10.55,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,6.83,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BNU,PC_ENT,4.41,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,22.29,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,6.82,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,4.41,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_CC,PC_ENT,33.32,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_CC,PC_ENT_IUSE,33.32,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_DA,PC_ENT,27.4,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_DA,PC_ENT_IUSE,27.4,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_EC,PC_ENT,19.8,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,30.58,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,19.8,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE2,PC_ENT,21.41,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,60.76,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,21.41,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE3,PC_ENT,13.32,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,37.79,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,13.32,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PBAM,PC_ENT,13.35,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,37.88,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,13.35,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PFIN,PC_ENT,14.04,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,39.84,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PFIN,PC_ENT_IUSE,14.04,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PITS,PC_ENT,15.11,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PITS,PC_ENT_AI_TANY,42.88,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PITS,PC_ENT_IUSE,15.11,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PLOG,PC_ENT,6.52,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PLOG,PC_ENT_AI_TANY,18.5,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PLOG,PC_ENT_IUSE,6.52,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PMS,PC_ENT,8.13,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PMS,PC_ENT_AI_TANY,23.06,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PMS,PC_ENT_IUSE,8.13,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PPP,PC_ENT,15.05,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PPP,PC_ENT_AI_TANY,42.69,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PPP,PC_ENT_IUSE,15.05,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PRDI,PC_ENT,12.09,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PRDI,PC_ENT_AI_TANY,34.29,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,12.09,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TANY,PC_ENT,35.25,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,35.25,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TAR,PC_ENT,7.48,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TAR,PC_ENT_IUSE,7.48,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TGE2,PC_ENT,21.82,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TGE2,PC_ENT_IUSE,21.82,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TGE3,PC_ENT,15.39,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,15.39,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TIR,PC_ENT,11.41,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,11.41,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TML,PC_ENT,20.21,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,20.21,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TNLG,PC_ENT,7.54,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,7.54,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TPA,PC_ENT,17.58,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TPA,PC_ENT_IUSE,17.58,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TSR,PC_ENT,7.36,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TSR,PC_ENT_IUSE,7.36,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TTM,PC_ENT,18.7,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TTM,PC_ENT_IUSE,18.7,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TX,PC_ENT,64.75,
isoc_eb_ai,2023,AT,AUT,GE250,C10-S951_X_K,E_AI_TX,PC_ENT_IUSE,64.75,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_ADOWN,PC_ENT,3.05,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_ADOWN,PC_ENT_AI_TANY,28.76,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_ADOWN,PC_ENT_IUSE,3.05,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AEXT,PC_ENT,3.13,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AEXT,PC_ENT_AI_TANY,29.5,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AEXT,PC_ENT_IUSE,3.13,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AMOWN,PC_ENT,2.42,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AMOWN,PC_ENT_AI_TANY,22.78,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AMOWN,PC_ENT_IUSE,2.42,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AOS,PC_ENT,2.93,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AOS,PC_ENT_AI_TANY,27.6,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_AOS,PC_ENT_IUSE,2.93,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_ARDY,PC_ENT,5.65,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_ARDY,PC_ENT_AI_TANY,53.28,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_ARDY,PC_ENT_IUSE,5.65,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BCDP,PC_ENT,1.83,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_EC,35.91,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_TX,2.05,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BCDP,PC_ENT_IUSE,1.83,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BCST,PC_ENT,2.0,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_EC,39.28,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_TX,2.24,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BCST,PC_ENT_IUSE,2.0,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BDDT,PC_ENT,1.75,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,34.27,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_TX,1.95,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BDDT,PC_ENT_IUSE,1.75,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BEC,PC_ENT,0.86,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_EC,16.93,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_TX,0.96,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BEC,PC_ENT_IUSE,0.86,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BINC,PC_ENT,1.72,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,33.78,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,1.92,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,1.72,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BLE,PC_ENT,3.35,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,65.85,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,3.75,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,3.35,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BLEG,PC_ENT,1.99,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,39.16,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,2.23,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,1.99,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BNU,PC_ENT,0.86,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,16.93,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,0.96,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,0.86,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_CC,PC_ENT,7.78,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_CC,PC_ENT_IUSE,7.78,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_DA,PC_ENT,7.4,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_DA,PC_ENT_IUSE,7.4,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_EC,PC_ENT,5.09,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,5.7,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,5.09,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE2,PC_ENT,3.26,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,30.75,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,3.26,
isoc_eb_ai,2023,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE3,PC_ENT,1.58,
